0.0816981,0.0604159,0.0532162,0.0521149,0.0498091,0.0509741,0.0492128,0.045122,0.0449887,0.0431779
0.0744618,0.0606735,0.0565086,0.0579225,0.0572327,0.0516343,0.0531896,0.055458,0.0555464,0.0530281
